,Country_Region,Date,Doses_admin,People_partially_vaccinated,People_fully_vaccinated
70961,India,2021-09-13,9476510,0,0
70962,India,2021-09-13,47912713,0,0
71224,US,2021-09-13,380831725,209701005,178982950
71489,India,2021-09-14,762038976,571662310,181051759
71490,India,2021-09-14,394507,0,0
71491,India,2021-09-14,35427927,0,0
71492,India,2021-09-14,1050588,0,0
71493,India,2021-09-14,20697367,0,0
71494,India,2021-09-14,46185235,0,0
71495,India,2021-09-14,1234454,0,0
71496,India,2021-09-14,15308001,0,0
71497,India,2021-09-14,821236,0,0
71498,India,2021-09-14,15439651,0,0
71499,India,2021-09-14,1694663,0,0
71500,India,2021-09-14,53188075,0,0
71501,India,2021-09-14,19488894,0,0
71502,India,2021-09-14,7640062,0,0
71503,India,2021-09-14,9596710,0,0
71504,India,2021-09-14,15411334,0,0
71505,India,2021-09-14,48322514,0,0
71506,India,2021-09-14,32081170,0,0
71507,India,2021-09-14,322947,0,0
71508,India,2021-09-14,89094,0,0
71509,India,2021-09-14,52487272,0,0
71510,India,2021-09-14,69443007,0,0
71511,India,2021-09-14,1610254,0,0
71512,India,2021-09-14,1430274,0,0
71513,India,2021-09-14,1009134,0,0
71514,India,2021-09-14,947292,0,0
71515,India,2021-09-14,26220522,0,0
71516,India,2021-09-14,892228,0,0
71517,India,2021-09-14,16586535,0,0
71518,India,2021-09-14,50955370,0,0
71519,India,2021-09-14,781711,0,0
71520,India,2021-09-14,40407275,0,0
71521,India,2021-09-14,20040525,0,0
71522,India,2021-09-14,3562543,0,0
71523,India,2021-09-14,3459747,0,0
71524,India,2021-09-14,89969619,0,0
71525,India,2021-09-14,9545353,0,0
71526,India,2021-09-14,48295886,0,0
71788,US,2021-09-14,381453265,209982936,179289983
72053,India,2021-09-15,768838841,576856263,184494452
72054,India,2021-09-15,400091,0,0
72055,India,2021-09-15,35630290,0,0
72056,India,2021-09-15,1058726,0,0
72057,India,2021-09-15,20823038,0,0
72058,India,2021-09-15,46329422,0,0
72059,India,2021-09-15,1242938,0,0
72060,India,2021-09-15,15423972,0,0
72061,India,2021-09-15,827363,0,0
72062,India,2021-09-15,15571866,0,0
72063,India,2021-09-15,1705838,0,0
72064,India,2021-09-15,53500577,0,0
72065,India,2021-09-15,19979870,0,0
72066,India,2021-09-15,7679477,0,0
72067,India,2021-09-15,9707474,0,0
72068,India,2021-09-15,15554689,0,0
72069,India,2021-09-15,48452331,0,0
72070,India,2021-09-15,32601922,0,0
72071,India,2021-09-15,324967,0,0
72072,India,2021-09-15,89669,0,0
72073,India,2021-09-15,53240328,0,0
72074,India,2021-09-15,70344625,0,0
72075,India,2021-09-15,1615222,0,0
72076,India,2021-09-15,1439975,0,0
72077,India,2021-09-15,1023371,0,0
72078,India,2021-09-15,954328,0,0
72079,India,2021-09-15,26584835,0,0
72080,India,2021-09-15,897908,0,0
72081,India,2021-09-15,16912616,0,0
72082,India,2021-09-15,51369593,0,0
72083,India,2021-09-15,793424,0,0
72084,India,2021-09-15,40755045,0,0
72085,India,2021-09-15,20244502,0,0
72086,India,2021-09-15,3608591,0,0
72087,India,2021-09-15,3460111,0,0
72088,India,2021-09-15,90380235,0,0
72089,India,2021-09-15,9611200,0,0
72090,India,2021-09-15,48698412,0,0
72352,US,2021-09-15,382294795,210361099,179695287
72617,India,2021-09-16,785011566,582842108,188499533
72618,India,2021-09-16,404591,0,0
72619,India,2021-09-16,35714679,0,0
72620,India,2021-09-16,1064258,0,0
72621,India,2021-09-16,21350431,0,0
72622,India,2021-09-16,48152337,0,0
72623,India,2021-09-16,1252821,0,0
72624,India,2021-09-16,15642071,0,0
72625,India,2021-09-16,830007,0,0
72626,India,2021-09-16,15753282,0,0
72627,India,2021-09-16,1721074,0,0
72628,India,2021-09-16,53609684,0,0
72629,India,2021-09-16,20412822,0,0
72630,India,2021-09-16,7746178,0,0
72631,India,2021-09-16,9780352,0,0
72632,India,2021-09-16,15668046,0,0
72633,India,2021-09-16,50171522,0,0
72634,India,2021-09-16,32904487,0,0
72635,India,2021-09-16,327260,0,0
72636,India,2021-09-16,90316,0,0
72637,India,2021-09-16,53668970,0,0
72638,India,2021-09-16,70661715,0,0
72639,India,2021-09-16,1616562,0,0
72640,India,2021-09-16,1450329,0,0
72641,India,2021-09-16,1029267,0,0
72642,India,2021-09-16,962608,0,0
72643,India,2021-09-16,26961783,0,0
72644,India,2021-09-16,906009,0,0
72645,India,2021-09-16,17348102,0,0
72646,India,2021-09-16,52431811,0,0
72647,India,2021-09-16,808117,0,0
72648,India,2021-09-16,41109035,0,0
72649,India,2021-09-16,20839359,0,0
72650,India,2021-09-16,3620735,0,0
72651,India,2021-09-16,3990014,0,0
72652,India,2021-09-16,92008267,0,0
72653,India,2021-09-16,9764600,0,0
72654,India,2021-09-16,48944898,0,0
72916,US,2021-09-16,383038403,210700361,180086143
73181,India,2021-09-17,801540512,586105233,191282617
73182,India,2021-09-17,412730,0,0
73183,India,2021-09-17,37017532,0,0
73184,India,2021-09-17,1071254,0,0
73185,India,2021-09-17,21832513,0,0
73186,India,2021-09-17,49727619,0,0
73187,India,2021-09-17,1264839,0,0
73188,India,2021-09-17,15806665,0,0
73189,India,2021-09-17,849508,0,0
73190,India,2021-09-17,15944672,0,0
73191,India,2021-09-17,1740803,0,0
73192,India,2021-09-17,56326531,0,0
73193,India,2021-09-17,20727093,0,0
73194,India,2021-09-17,7814532,0,0
73195,India,2021-09-17,9981829,0,0
73196,India,2021-09-17,15835104,0,0
73197,India,2021-09-17,51742410,0,0
73198,India,2021-09-17,33529076,0,0
73199,India,2021-09-17,328607,0,0
73200,India,2021-09-17,90728,0,0
73201,India,2021-09-17,56871940,0,0
73202,India,2021-09-17,72895178,0,0
73203,India,2021-09-17,1625080,0,0
73204,India,2021-09-17,1457932,0,0
73205,India,2021-09-17,1046419,0,0
73206,India,2021-09-17,966524,0,0
73207,India,2021-09-17,27335303,0,0
73208,India,2021-09-17,916592,0,0
73209,India,2021-09-17,17641588,0,0
73210,India,2021-09-17,53308669,0,0
73211,India,2021-09-17,820851,0,0
73212,India,2021-09-17,41434816,0,0
73213,India,2021-09-17,21467158,0,0
73214,India,2021-09-17,3639217,0,0
73215,India,2021-09-17,3460545,0,0
73216,India,2021-09-17,93937314,0,0
73217,India,2021-09-17,9900174,0,0
73218,India,2021-09-17,50102442,0,0
73480,US,2021-09-17,383994877,211097597,180572171
73745,India,2021-09-18,807133621,597205296,198809823
73746,India,2021-09-18,416843,0,0
73747,India,2021-09-18,37158570,0,0
73748,India,2021-09-18,1073130,0,0
73749,India,2021-09-18,21953825,0,0
73750,India,2021-09-18,49992638,0,0
73751,India,2021-09-18,1271184,0,0
73752,India,2021-09-18,15817784,0,0
73753,India,2021-09-18,851896,0,0
73754,India,2021-09-18,16001507,0,0
73755,India,2021-09-18,1757689,0,0
73756,India,2021-09-18,56664192,0,0
73757,India,2021-09-18,20909979,0,0
73758,India,2021-09-18,7829800,0,0
73759,India,2021-09-18,10060533,0,0
73760,India,2021-09-18,15965448,0,0
73761,India,2021-09-18,51965091,0,0
73762,India,2021-09-18,33624087,0,0
73763,India,2021-09-18,328995,0,0
73764,India,2021-09-18,91380,0,0
73765,India,2021-09-18,57389842,0,0
73766,India,2021-09-18,73375062,0,0
73767,India,2021-09-18,1626280,0,0
73768,India,2021-09-18,1459711,0,0
73769,India,2021-09-18,1047001,0,0
73770,India,2021-09-18,968598,0,0
73771,India,2021-09-18,27483323,0,0
73772,India,2021-09-18,920368,0,0
73773,India,2021-09-18,17778749,0,0
73774,India,2021-09-18,53524842,0,0
73775,India,2021-09-18,823843,0,0
73776,India,2021-09-18,42507736,0,0
73777,India,2021-09-18,21868677,0,0
73778,India,2021-09-18,3642034,0,0
73779,India,2021-09-18,4111861,0,0
73780,India,2021-09-18,94177190,0,0
73781,India,2021-09-18,9943617,0,0
73782,India,2021-09-18,50750316,0,0
74044,US,2021-09-18,384911290,211489242,181035022
74309,India,2021-09-19,812663493,602206789,202571907
74310,India,2021-09-19,420571,0,0
74311,India,2021-09-19,37569314,0,0
74312,India,2021-09-19,1082155,0,0
74313,India,2021-09-19,22166089,0,0
74314,India,2021-09-19,50345258,0,0
74315,India,2021-09-19,1277603,0,0
74316,India,2021-09-19,16075582,0,0
74317,India,2021-09-19,856563,0,0
74318,India,2021-09-19,16130534,0,0
74319,India,2021-09-19,1768679,0,0
74320,India,2021-09-19,56889921,0,0
74321,India,2021-09-19,21086746,0,0
74322,India,2021-09-19,7888467,0,0
74323,India,2021-09-19,10144041,0,0
74324,India,2021-09-19,16113493,0,0
74325,India,2021-09-19,52164504,0,0
74326,India,2021-09-19,33834987,0,0
74327,India,2021-09-19,329681,0,0
74328,India,2021-09-19,91741,0,0
74329,India,2021-09-19,57831796,0,0
74330,India,2021-09-19,73903002,0,0
74331,India,2021-09-19,1631461,0,0
74332,India,2021-09-19,1465409,0,0
74333,India,2021-09-19,1053435,0,0
74334,India,2021-09-19,976118,0,0
74335,India,2021-09-19,27728923,0,0
74336,India,2021-09-19,930630,0,0
74337,India,2021-09-19,17894242,0,0
74338,India,2021-09-19,53674275,0,0
74339,India,2021-09-19,825588,0,0
74340,India,2021-09-19,43103441,0,0
74341,India,2021-09-19,22234959,0,0
74342,India,2021-09-19,3660434,0,0
74343,India,2021-09-19,3460974,0,0
74344,India,2021-09-19,94798219,0,0
74345,India,2021-09-19,10003248,0,0
74346,India,2021-09-19,51251410,0,0
74608,US,2021-09-19,385586012,211776515,181382976
74873,India,2021-09-20,824411853,606563237,205669279
74874,India,2021-09-20,425517,0,0
74875,India,2021-09-20,38191036,0,0
74876,India,2021-09-20,1094634,0,0
74877,India,2021-09-20,22540450,0,0
74878,India,2021-09-20,51356955,0,0
74879,India,2021-09-20,1285427,0,0
74880,India,2021-09-20,16628387,0,0
74881,India,2021-09-20,865021,0,0
74882,India,2021-09-20,16391051,0,0
74883,India,2021-09-20,1789680,0,0
74884,India,2021-09-20,57314163,0,0
74885,India,2021-09-20,21457786,0,0
74886,India,2021-09-20,7970410,0,0
74887,India,2021-09-20,10245860,0,0
74888,India,2021-09-20,16362792,0,0
74889,India,2021-09-20,52614726,0,0
74890,India,2021-09-20,34190242,0,0
74891,India,2021-09-20,331784,0,0
74892,India,2021-09-20,92635,0,0
74893,India,2021-09-20,58562874,0,0
74894,India,2021-09-20,74712013,0,0
74895,India,2021-09-20,1637141,0,0
74896,India,2021-09-20,1475466,0,0
74897,India,2021-09-20,1069875,0,0
74898,India,2021-09-20,987703,0,0
74899,India,2021-09-20,28145751,0,0
74900,India,2021-09-20,941122,0,0
74901,India,2021-09-20,18004289,0,0
74902,India,2021-09-20,53875721,0,0
74903,India,2021-09-20,839487,0,0
74904,India,2021-09-20,43314010,0,0
74905,India,2021-09-20,22854550,0,0
74906,India,2021-09-20,3708477,0,0
74907,India,2021-09-20,4127103,0,0
74908,India,2021-09-20,96309474,0,0
74909,India,2021-09-20,10088629,0,0
74910,India,2021-09-20,52609612,0,0
75172,US,2021-09-20,386237881,212035328,181728072
75437,India,2021-09-21,830294099,612360533,209475729
75438,India,2021-09-21,429151,0,0
75439,India,2021-09-21,38447927,0,0
75440,India,2021-09-21,1102888,0,0
75441,India,2021-09-21,22682810,0,0
75442,India,2021-09-21,51651512,0,0
75443,India,2021-09-21,1294024,0,0
75444,India,2021-09-21,16857705,0,0
75445,India,2021-09-21,870993,0,0
75446,India,2021-09-21,16525734,0,0
75447,India,2021-09-21,1803183,0,0
75448,India,2021-09-21,57732999,0,0
75449,India,2021-09-21,21589901,0,0
75450,India,2021-09-21,8043349,0,0
75451,India,2021-09-21,10349044,0,0
75452,India,2021-09-21,16502935,0,0
75453,India,2021-09-21,53241272,0,0
75454,India,2021-09-21,34359441,0,0
75455,India,2021-09-21,332846,0,0
75456,India,2021-09-21,93159,0,0
75457,India,2021-09-21,58914247,0,0
75458,India,2021-09-21,75667823,0,0
75459,India,2021-09-21,1643486,0,0
75460,India,2021-09-21,1483657,0,0
75461,India,2021-09-21,1078980,0,0
75462,India,2021-09-21,995030,0,0
75463,India,2021-09-21,28529968,0,0
75464,India,2021-09-21,949855,0,0
75465,India,2021-09-21,18053276,0,0
75466,India,2021-09-21,53970572,0,0
75467,India,2021-09-21,847741,0,0
75468,India,2021-09-21,43436943,0,0
75469,India,2021-09-21,23058705,0,0
75470,India,2021-09-21,3721201,0,0
75471,India,2021-09-21,3461156,0,0
75472,India,2021-09-21,97216056,0,0
75473,India,2021-09-21,10137450,0,0
75474,India,2021-09-21,53217080,0,0
75736,US,2021-09-21,386780816,212255202,182012343
76001,India,2021-09-22,837546554,615659928,211638045
76002,India,2021-09-22,431881,0,0
76003,India,2021-09-22,38683783,0,0
76004,India,2021-09-22,1112834,0,0
76005,India,2021-09-22,22879902,0,0
76006,India,2021-09-22,51933637,0,0
76007,India,2021-09-22,1300518,0,0
76008,India,2021-09-22,16857705,0,0
76009,India,2021-09-22,877871,0,0
76010,India,2021-09-22,16708010,0,0
76011,India,2021-09-22,1819214,0,0
76012,India,2021-09-22,58231776,0,0
76013,India,2021-09-22,21731670,0,0
76014,India,2021-09-22,8099346,0,0
76015,India,2021-09-22,10484175,0,0
76016,India,2021-09-22,16702859,0,0
76017,India,2021-09-22,53850455,0,0
76018,India,2021-09-22,34598688,0,0
76019,India,2021-09-22,334427,0,0
76020,India,2021-09-22,93650,0,0
76021,India,2021-09-22,59489013,0,0
76022,India,2021-09-22,76586636,0,0
76023,India,2021-09-22,1649377,0,0
76024,India,2021-09-22,1492153,0,0
76025,India,2021-09-22,1089320,0,0
76026,India,2021-09-22,1003725,0,0
76027,India,2021-09-22,28925932,0,0
76028,India,2021-09-22,958692,0,0
76029,India,2021-09-22,18309002,0,0
76030,India,2021-09-22,54040736,0,0
76031,India,2021-09-22,862942,0,0
76032,India,2021-09-22,43616304,0,0
76033,India,2021-09-22,23427765,0,0
76034,India,2021-09-22,3746977,0,0
76035,India,2021-09-22,3461156,0,0
76036,India,2021-09-22,98191761,0,0
76037,India,2021-09-22,10195693,0,0
76038,India,2021-09-22,53766969,0,0
76300,US,2021-09-22,387493716,212545360,182387840
76565,India,2021-09-23,847070636,621209052,216030785
76566,India,2021-09-23,434214,0,0
76567,India,2021-09-23,38861864,0,0
76568,India,2021-09-23,1124552,0,0
76569,India,2021-09-23,23131117,0,0
76570,India,2021-09-23,52401459,0,0
76571,India,2021-09-23,1308508,0,0
76572,India,2021-09-23,17384165,0,0
76573,India,2021-09-23,887470,0,0
76574,India,2021-09-23,16923181,0,0
76575,India,2021-09-23,1836764,0,0
76576,India,2021-09-23,58799639,0,0
76577,India,2021-09-23,21917032,0,0
76578,India,2021-09-23,8167126,0,0
76579,India,2021-09-23,10656928,0,0
76580,India,2021-09-23,16907307,0,0
76581,India,2021-09-23,54145484,0,0
76582,India,2021-09-23,34845907,0,0
76583,India,2021-09-23,335885,0,0
76584,India,2021-09-23,94007,0,0
76585,India,2021-09-23,60163417,0,0
76586,India,2021-09-23,77363548,0,0
76587,India,2021-09-23,1660162,0,0
76588,India,2021-09-23,1502929,0,0
76589,India,2021-09-23,1102570,0,0
76590,India,2021-09-23,1012854,0,0
76591,India,2021-09-23,29330040,0,0
76592,India,2021-09-23,968314,0,0
76593,India,2021-09-23,18671391,0,0
76594,India,2021-09-23,54328100,0,0
76595,India,2021-09-23,878125,0,0
76596,India,2021-09-23,43864533,0,0
76597,India,2021-09-23,24009548,0,0
76598,India,2021-09-23,3769605,0,0
76599,India,2021-09-23,3722874,0,0
76600,India,2021-09-23,99543915,0,0
76601,India,2021-09-23,10263648,0,0
76602,India,2021-09-23,54752454,0,0
76864,US,2021-09-23,387821704,212564346,182587334
77129,India,2021-09-24,854359264,627322598,220331219
77130,India,2021-09-24,436030,0,0
77131,India,2021-09-24,38975610,0,0
77132,India,2021-09-24,1133577,0,0
77133,India,2021-09-24,23321423,0,0
77134,India,2021-09-24,52952286,0,0
77135,India,2021-09-24,1318865,0,0
77136,India,2021-09-24,17600588,0,0
77137,India,2021-09-24,896695,0,0
77138,India,2021-09-24,17121646,0,0
77139,India,2021-09-24,1855104,0,0
77140,India,2021-09-24,59327208,0,0
77141,India,2021-09-24,22176421,0,0
77142,India,2021-09-24,8220224,0,0
77143,India,2021-09-24,10800967,0,0
77144,India,2021-09-24,17083826,0,0
77145,India,2021-09-24,54535436,0,0
77146,India,2021-09-24,35012467,0,0
77147,India,2021-09-24,336915,0,0
77148,India,2021-09-24,94527,0,0
77149,India,2021-09-24,60688012,0,0
77150,India,2021-09-24,77979371,0,0
77151,India,2021-09-24,1669241,0,0
77152,India,2021-09-24,1509411,0,0
77153,India,2021-09-24,1105689,0,0
77154,India,2021-09-24,1015672,0,0
77155,India,2021-09-24,29611879,0,0
77156,India,2021-09-24,979385,0,0
77157,India,2021-09-24,18982046,0,0
77158,India,2021-09-24,54822203,0,0
77159,India,2021-09-24,883033,0,0
77160,India,2021-09-24,44097860,0,0
77161,India,2021-09-24,24520753,0,0
77162,India,2021-09-24,3792114,0,0
77163,India,2021-09-24,3728866,0,0
77164,India,2021-09-24,100036235,0,0
77165,India,2021-09-24,10313173,0,0
77166,India,2021-09-24,55424506,0,0
77428,US,2021-09-24,388567109,212861380,182958696
77693,India,2021-09-25,858424197,629574531,222582168
77694,India,2021-09-25,436550,0,0
77695,India,2021-09-25,39111239,0,0
77696,India,2021-09-25,1136175,0,0
77697,India,2021-09-25,23394452,0,0
77698,India,2021-09-25,53244237,0,0
77699,India,2021-09-25,1323699,0,0
77700,India,2021-09-25,17823363,0,0
77701,India,2021-09-25,898189,0,0
77702,India,2021-09-25,17161425,0,0
77703,India,2021-09-25,1867638,0,0
77704,India,2021-09-25,59489488,0,0
77705,India,2021-09-25,22261885,0,0
77706,India,2021-09-25,8226147,0,0
77707,India,2021-09-25,10888367,0,0
77708,India,2021-09-25,17193265,0,0
77709,India,2021-09-25,54605635,0,0
77710,India,2021-09-25,35099731,0,0
77711,India,2021-09-25,336991,0,0
77712,India,2021-09-25,94892,0,0
77713,India,2021-09-25,60946026,0,0
77714,India,2021-09-25,78219197,0,0
77715,India,2021-09-25,1670832,0,0
77716,India,2021-09-25,1510681,0,0
77717,India,2021-09-25,1106171,0,0
77718,India,2021-09-25,1017356,0,0
77719,India,2021-09-25,29702648,0,0
77720,India,2021-09-25,983816,0,0
77721,India,2021-09-25,19218209,0,0
77722,India,2021-09-25,54904959,0,0
77723,India,2021-09-25,883205,0,0
77724,India,2021-09-25,45448918,0,0
77725,India,2021-09-25,24668984,0,0
77726,India,2021-09-25,3794910,0,0
77727,India,2021-09-25,3461857,0,0
77728,India,2021-09-25,100301286,0,0
77729,India,2021-09-25,10333109,0,0
77730,India,2021-09-25,55658665,0,0
77994,US,2021-09-25,389372689,213177462,183353326
78259,India,2021-09-26,867321590,631601656,224190090
78260,India,2021-09-26,438166,0,0
78261,India,2021-09-26,39470942,0,0
78262,India,2021-09-26,1145099,0,0
78263,India,2021-09-26,23540923,0,0
78264,India,2021-09-26,53542372,0,0
78265,India,2021-09-26,1329637,0,0
78266,India,2021-09-26,17899399,0,0
78267,India,2021-09-26,902766,0,0
78268,India,2021-09-26,17289029,0,0
78269,India,2021-09-26,1880203,0,0
78270,India,2021-09-26,59804947,0,0
78271,India,2021-09-26,22374342,0,0
78272,India,2021-09-26,8265377,0,0
78273,India,2021-09-26,10993873,0,0
78274,India,2021-09-26,17315266,0,0
78275,India,2021-09-26,54769548,0,0
78276,India,2021-09-26,35159668,0,0
78277,India,2021-09-26,337702,0,0
78278,India,2021-09-26,95111,0,0
78279,India,2021-09-26,61609790,0,0
78280,India,2021-09-26,78828595,0,0
78281,India,2021-09-26,1677126,0,0
78282,India,2021-09-26,1515796,0,0
78283,India,2021-09-26,1109555,0,0
78284,India,2021-09-26,1024398,0,0
78285,India,2021-09-26,29759229,0,0
78286,India,2021-09-26,993369,0,0
78287,India,2021-09-26,19306634,0,0
78288,India,2021-09-26,55017752,0,0
78289,India,2021-09-26,889129,0,0
78290,India,2021-09-26,46279664,0,0
78291,India,2021-09-26,24887080,0,0
78292,India,2021-09-26,3809655,0,0
78293,India,2021-09-26,3462053,0,0
78294,India,2021-09-26,101531744,0,0
78295,India,2021-09-26,10368520,0,0
78296,India,2021-09-26,55946884,0,0
78560,US,2021-09-26,390114328,213456787,183670870
78825,India,2021-09-27,875273376,639303166,229470950
78826,India,2021-09-27,439440,0,0
78827,India,2021-09-27,39889747,0,0
78828,India,2021-09-27,1155740,0,0
78829,India,2021-09-27,23769475,0,0
78830,India,2021-09-27,53940053,0,0
78831,India,2021-09-27,1337061,0,0
78832,India,2021-09-27,18021678,0,0
78833,India,2021-09-27,910013,0,0
78834,India,2021-09-27,17494257,0,0
78835,India,2021-09-27,1899390,0,0
78836,India,2021-09-27,60237923,0,0
78837,India,2021-09-27,22513115,0,0
78838,India,2021-09-27,8322627,0,0
78839,India,2021-09-27,11140557,0,0
78840,India,2021-09-27,17458052,0,0
78841,India,2021-09-27,55057964,0,0
78842,India,2021-09-27,35323774,0,0
78843,India,2021-09-27,338888,0,0
78844,India,2021-09-27,95760,0,0
78845,India,2021-09-27,62485461,0,0
78846,India,2021-09-27,79749426,0,0
78847,India,2021-09-27,1687009,0,0
78848,India,2021-09-27,1525144,0,0
78849,India,2021-09-27,1118979,0,0
78850,India,2021-09-27,1033842,0,0
78851,India,2021-09-27,29919077,0,0
78852,India,2021-09-27,1002704,0,0
78853,India,2021-09-27,19390432,0,0
78854,India,2021-09-27,55237193,0,0
78855,India,2021-09-27,893748,0,0
78856,India,2021-09-27,46526519,0,0
78857,India,2021-09-27,25139777,0,0
78858,India,2021-09-27,3837759,0,0
78859,India,2021-09-27,3462227,0,0
78860,India,2021-09-27,104565540,0,0
78861,India,2021-09-27,10412032,0,0
78862,India,2021-09-27,56521502,0,0
79126,US,2021-09-27,390664923,213657193,183888907
79391,India,2021-09-28,881833402,641845931,231398730
79392,India,2021-09-28,440993,0,0
79393,India,2021-09-28,40446422,0,0
79394,India,2021-09-28,1162716,0,0
79395,India,2021-09-28,23862643,0,0
79396,India,2021-09-28,54120705,0,0
79397,India,2021-09-28,1343736,0,0
79398,India,2021-09-28,18130057,0,0
79399,India,2021-09-28,915321,0,0
79400,India,2021-09-28,17693984,0,0
79401,India,2021-09-28,1909824,0,0
79402,India,2021-09-28,60483306,0,0
79403,India,2021-09-28,22650130,0,0
79404,India,2021-09-28,8359616,0,0
79405,India,2021-09-28,11269277,0,0
79406,India,2021-09-28,17571222,0,0
79407,India,2021-09-28,55725012,0,0
79408,India,2021-09-28,35495016,0,0
79409,India,2021-09-28,340689,0,0
79410,India,2021-09-28,96051,0,0
79411,India,2021-09-28,62800797,0,0
79412,India,2021-09-28,80815224,0,0
79413,India,2021-09-28,1696096,0,0
79414,India,2021-09-28,1532923,0,0
79415,India,2021-09-28,1127982,0,0
79416,India,2021-09-28,1043248,0,0
79417,India,2021-09-28,30227971,0,0
79418,India,2021-09-28,1010552,0,0
79419,India,2021-09-28,19466817,0,0
79420,India,2021-09-28,55578054,0,0
79421,India,2021-09-28,901940,0,0
79422,India,2021-09-28,46761184,0,0
79423,India,2021-09-28,25245865,0,0
79424,India,2021-09-28,3854721,0,0
79425,India,2021-09-28,3462334,0,0
79426,India,2021-09-28,105596402,0,0
79427,India,2021-09-28,10446778,0,0
79428,India,2021-09-28,57135305,0,0
79692,US,2021-09-28,391152574,213752856,185265610
79957,India,2021-09-29,888593028,645293313,234399152
79958,India,2021-09-29,442611,0,0
79959,India,2021-09-29,40956113,0,0
79960,India,2021-09-29,1172693,0,0
79961,India,2021-09-29,23974568,0,0
79962,India,2021-09-29,54246208,0,0
79963,India,2021-09-29,1348681,0,0
79964,India,2021-09-29,18222648,0,0
79965,India,2021-09-29,920011,0,0
79966,India,2021-09-29,17860696,0,0
79967,India,2021-09-29,1920801,0,0
79968,India,2021-09-29,60834103,0,0
79969,India,2021-09-29,22847470,0,0
79970,India,2021-09-29,8391546,0,0
79971,India,2021-09-29,11398622,0,0
79972,India,2021-09-29,17656902,0,0
79973,India,2021-09-29,56338150,0,0
79974,India,2021-09-29,35631013,0,0
79975,India,2021-09-29,342673,0,0
79976,India,2021-09-29,96203,0,0
79977,India,2021-09-29,63251229,0,0
79978,India,2021-09-29,81716072,0,0
79979,India,2021-09-29,1702142,0,0
79980,India,2021-09-29,1540292,0,0
79981,India,2021-09-29,1135539,0,0
79982,India,2021-09-29,1051309,0,0
79983,India,2021-09-29,30602984,0,0
79984,India,2021-09-29,1016684,0,0
79985,India,2021-09-29,19524073,0,0
79986,India,2021-09-29,56012401,0,0
79987,India,2021-09-29,905846,0,0
79988,India,2021-09-29,47056760,0,0
79989,India,2021-09-29,25522897,0,0
79990,India,2021-09-29,3879910,0,0
79991,India,2021-09-29,3462484,0,0
79992,India,2021-09-29,106404797,0,0
79993,India,2021-09-29,10484562,0,0
79994,India,2021-09-29,57478740,0,0
80258,US,2021-09-29,391992662,214043376,184335263
80523,India,2021-09-30,890382643,648949043,237476249
80524,India,2021-09-30,443051,0,0
80525,India,2021-09-30,41100873,0,0
80526,India,2021-09-30,1173902,0,0
80527,India,2021-09-30,24024886,0,0
80528,India,2021-09-30,54359128,0,0
80529,India,2021-09-30,1350046,0,0
80530,India,2021-09-30,18363530,0,0
80531,India,2021-09-30,922367,0,0
80532,India,2021-09-30,17879328,0,0
80533,India,2021-09-30,1924687,0,0
80534,India,2021-09-30,61033087,0,0
80535,India,2021-09-30,22939459,0,0
80536,India,2021-09-30,8392918,0,0
80537,India,2021-09-30,11487169,0,0
80538,India,2021-09-30,17728651,0,0
80539,India,2021-09-30,56442549,0,0
80540,India,2021-09-30,35639480,0,0
80541,India,2021-09-30,343231,0,0
80542,India,2021-09-30,96450,0,0
80543,India,2021-09-30,63635099,0,0
80544,India,2021-09-30,81906109,0,0
80545,India,2021-09-30,1702934,0,0
80546,India,2021-09-30,1543442,0,0
80547,India,2021-09-30,1138237,0,0
80548,India,2021-09-30,1053730,0,0
80549,India,2021-09-30,30774102,0,0
80550,India,2021-09-30,1017454,0,0
80551,India,2021-09-30,19540099,0,0
80552,India,2021-09-30,56090848,0,0
80553,India,2021-09-30,908759,0,0
80554,India,2021-09-30,47239184,0,0
80555,India,2021-09-30,25708109,0,0
80556,India,2021-09-30,3883628,0,0
80557,India,2021-09-30,3462484,0,0
80558,India,2021-09-30,106856709,0,0
80559,India,2021-09-30,10501055,0,0
80560,India,2021-09-30,57775869,0,0
80824,US,2021-09-30,392909995,214332261,184601450
81089,India,2021-10-01,903221892,652744197,240459787
81090,India,2021-10-01,444264,0,0
81091,India,2021-10-01,41947902,0,0
81092,India,2021-10-01,1183626,0,0
81093,India,2021-10-01,24452343,0,0
81094,India,2021-10-01,55914170,0,0
81095,India,2021-10-01,1360823,0,0
81096,India,2021-10-01,18469898,0,0
81097,India,2021-10-01,931864,0,0
81098,India,2021-10-01,18152732,0,0
81099,India,2021-10-01,1946035,0,0
81100,India,2021-10-01,61333339,0,0
81101,India,2021-10-01,23294886,0,0
81102,India,2021-10-01,8440062,0,0
81103,India,2021-10-01,11677453,0,0
81104,India,2021-10-01,17902676,0,0
81105,India,2021-10-01,56831210,0,0
81106,India,2021-10-01,35844675,0,0
81107,India,2021-10-01,344241,0,0
81108,India,2021-10-01,96878,0,0
81109,India,2021-10-01,63854081,0,0
81110,India,2021-10-01,83171551,0,0
81111,India,2021-10-01,1716775,0,0
81112,India,2021-10-01,1553043,0,0
81113,India,2021-10-01,1144064,0,0
81114,India,2021-10-01,1062092,0,0
81115,India,2021-10-01,31122272,0,0
81116,India,2021-10-01,1027065,0,0
81117,India,2021-10-01,19610569,0,0
81118,India,2021-10-01,56514958,0,0
