,Province_State,Date,Cumulated_Cases,New_Cases
11601,Indiana,2020-12-28,496306,2465
11602,Indiana,2020-12-29,500282,3976
11603,Indiana,2020-12-30,505017,4735
11604,Indiana,2020-12-31,511485,6468
11605,Indiana,2021-01-01,517773,6288
11606,Indiana,2021-01-02,523090,5317
11607,Indiana,2021-01-03,526071,2981
11608,Indiana,2021-01-04,529688,3617
11609,Indiana,2021-01-05,533083,3395
11610,Indiana,2021-01-06,539229,6146
11611,Indiana,2021-01-07,546499,7270
11612,Indiana,2021-01-08,552594,6095
11613,Indiana,2021-01-09,558560,5966
11614,Indiana,2021-01-10,563653,5093
11615,Indiana,2021-01-11,567338,3685
11616,Indiana,2021-01-12,570477,3139
11617,Indiana,2021-01-13,574119,3642
11618,Indiana,2021-01-14,578494,4375
11619,Indiana,2021-01-15,583160,4666
11620,Indiana,2021-01-16,587049,3889
11621,Indiana,2021-01-17,590211,3162
11622,Indiana,2021-01-18,592709,2498
11623,Indiana,2021-01-19,595436,2727
11624,Indiana,2021-01-20,598313,2877
11625,Indiana,2021-01-21,601937,3624
11626,Indiana,2021-01-22,605426,3489
11627,Indiana,2021-01-23,608519,3093
11628,Indiana,2021-01-24,611039,2520
11629,Indiana,2021-01-25,613228,2189
11630,Indiana,2021-01-26,614946,1718
11631,Indiana,2021-01-27,617176,2230
11632,Indiana,2021-01-28,619995,2819
11633,Indiana,2021-01-29,622625,2630
11634,Indiana,2021-01-30,624959,2334
11635,Indiana,2021-01-31,626682,1723
11636,Indiana,2021-02-01,628391,1709
11637,Indiana,2021-02-02,629903,1512
11638,Indiana,2021-02-03,631331,1428
11639,Indiana,2021-02-04,633667,2336
